0.0088604,0.89,7.1,0.9,0.73,78,80,0.018813,32
0.014106,0.85,16,0.95,0.73,100,84,0.0001002,2
0.097205,0.89,1.4,0.96,0.73,78,80,0.00026053,96
0.0036925,0.98,12,1,0.67,78,82,0.0022816,89
0.0031315,0.87,1.9,0.95,0.73,89,62,0.0058449,93
0.0031482,0.8,1.7,0.81,0.67,78,82,0.0018247,61
0.0074629,0.98,1.3,0.99,0.67,100,82,0.0040883,4
0.004001,0.76,2.8,0.76,0.6,89,69,0.0011594,8
0.0030033,0.91,15.3,0.97,0.67,78,82,9.319e-005,91
0.0027326,0.96,13.5,0.99,0.67,89,58,0.0041745,93
0.0038924,0.86,7.7,0.95,0.73,78,84,0.0010692,9
0.0064819,0.9,10.9,0.97,0.53,89,66,0.0037336,6
0.0033364,0.86,16.1,0.86,0.73,89,84,0.0067137,8
0.0078969,0.85,4.5,0.86,0.53,89,66,0.0075113,6
0.0039237,0.84,12.2,0.85,0.6,89,69,0.00082267,4
0.0019755,0.86,6,0.86,0.73,78,80,0.00015031,95
0.0038506,0.8,2.3,0.8,0.53,67,76,0.00065133,10
0.0062396,0.88,1.6,0.96,0.73,100,84,0.00078159,36
0.039802,0.83,10.4,0.84,0.83,89,91,0.00030061,3
0.0031608,0.86,0.7,0.95,0.73,78,80,3.3067e-005,90
0.0014633,0.72,13.3,0.72,0.73,78,84,0.00040082,7
0.0313,0.71,3,0.72,0.83,89,91,0.074552,36
0.0038631,0.83,14.3,0.84,0.73,78,84,0.0016033,63
0.0077582,0.94,10.2,0.94,0.73,89,62,0.0048278,11
0.003634,0.94,2.1,0.98,0.73,100,80,0.0030903,37
0.011947,0.56,5,0.58,0.73,78,80,0.012171,89
0.00758,0.97,1.2,0.99,0.58,100,75,0.00072147,32
0.011941,0.83,15.2,0.84,0.83,89,91,0.00030061,6
0.0050631,0.46,3.8,0.47,0.78,89,89,0.00048398,93
0.0093792,0.86,1.2,0.86,0.53,89,66,0.012544,10
0.0037552,0.91,12.4,0.97,0.67,78,82,0.0020842,91
0.0043803,0.89,1.1,0.96,0.73,78,80,0.0013027,8
0.019673,0.91,7.9,0.97,0.73,100,84,0.00092188,36
0.0017437,0.77,8.8,0.78,0.67,100,77,0.00039581,3
0.014604,0.83,19.7,0.84,0.83,89,91,0.0031063,5
0.039041,1,8.3,1,0.73,100,80,0.0089181,32
0.0067239,0.86,10.1,0.95,0.73,89,84,0.0087929,90
0.0078091,0.36,0.9,0.37,0.6,89,69,0.0015942,7
0.0014466,0.42,10.6,0.43,0.73,78,62,0.00060122,89
0.0019011,0.18,4.3,0.18,0.6,78,79,0.00051605,1
0.0031242,0.9,16.2,0.96,0.73,78,80,0.0024179,93
0.016989,0.72,4.4,0.72,0.67,89,72,0.0019039,40
0.0059996,0.73,1.4,0.74,0.58,78,80,0.0012024,7
0.0086189,0.87,14.5,0.95,0.73,89,62,0.0066135,39
0.0033144,0.88,1.7,0.96,0.53,78,66,0.0043338,41
0.0020167,0.19,4.4,0.2,0.6,78,79,0.0005922,2
0.0054046,0.73,2.7,0.74,0.73,89,80,0.0040923,93
0.0038412,0.7,4.8,0.7,0.73,89,84,0.00036374,10
0.0041704,0.93,4.4,0.98,0.73,78,84,0.0026805,95
0.0041491,0.56,7.5,0.56,0.67,78,77,0.008849,86
0.0078753,0.85,3.9,0.85,0.53,89,66,0.0085093,2
0.0066434,0.88,21.2,0.96,0.73,100,84,0.0023047,34
0.014962,0.77,4.7,0.78,0.73,89,84,0.02698,91
0.0050631,0.67,0.5,0.68,0.73,100,80,0.00016734,92
0.018877,0.86,8,0.86,0.73,89,80,0.0086676,64
0.0087834,0.9,7.9,0.97,0.67,78,82,0.001491,63
0.030291,0.71,8.4,0.72,0.73,78,88,0.00060122,11
0.015078,0.86,9.2,0.95,0.73,100,84,0.00088179,37
0.012599,0.4,3.3,0.4,0.73,67,84,0.0013277,61
0.0060092,0.9,3.5,0.97,0.6,100,74,0.0048429,28
0.0076824,0.92,6.9,0.97,0.6,100,74,0.008367,5
0.013199,0.23,1.8,0.24,0.42,78,74,0.033478,7
0.0060581,0.86,13.5,0.86,0.73,89,84,0.007866,5
0.0033656,0.72,12.9,0.72,0.83,89,91,0.00045092,7
0.005385,1,12.1,1,0.8,78,87,0.0001002,9
0.0034923,0.86,1.2,0.95,0.73,78,84,0.00016634,6
0.0048778,0.75,1.2,0.75,0.67,78,77,0.0007856,38
0.0070678,0.78,7.7,0.79,0.67,89,72,0.0071646,10
0.0088326,0.98,1.2,1,0.73,100,84,0.00082167,31
0.0087974,1,1.4,1,0.67,100,82,0.0042687,1
0.006661,0.86,14.5,0.95,0.73,100,84,0.0010622,39
0.018077,0.88,7.1,0.96,0.73,100,84,0.0013698,11
0.0044289,0.97,6.9,0.99,0.73,78,84,0.00086777,6
0.0033656,0.83,22.3,0.84,0.83,89,91,0.00040082,5
0.0012438,0.72,13.1,0.72,0.73,78,84,0.00035071,8
0.0052387,0.85,1.1,0.95,0.6,100,74,0.0047096,76
0.0052471,0.87,2.6,0.95,0.6,89,69,0.0026053,40
0.10566,0.96,1.4,0.99,0.67,100,77,0.0006413,97
0.0035997,0.96,14.6,0.99,0.83,89,91,0.006864,6
0.0058094,0.72,15.1,0.72,0.83,89,91,0.00060122,4
0.0077673,0.99,1.5,1,0.67,100,82,0.0035272,11
0.0038143,0.63,7.8,0.63,0.73,78,84,0.001469,65
0.0029266,0.94,36.3,0.98,0.73,100,84,0.0001002,1
0.0057362,0.69,9.7,0.7,0.73,78,80,0.0044841,94
0.0013834,0.61,20.3,0.62,0.67,78,82,0.00020041,3
0.012623,0.85,9.4,0.95,0.67,78,72,0.00066736,8
0.0012584,0.47,3.6,0.47,0.8,100,83,0.00051805,95
0.0063098,0.91,15.9,0.97,0.73,100,84,0.0005411,37
0.0079312,0.63,2.7,0.64,0.67,89,72,0.015231,84
0.0063069,0.95,3.6,0.95,0.78,50,89,0.0015031,11
0.0031315,0.83,31.3,0.84,0.73,100,84,0.00030061,7
0.0035705,0.9,3.9,0.97,0.73,78,80,0.0001002,94
0.0090067,0.71,2.1,0.71,0.73,78,84,0.00023748,4
0.014589,0.91,4.8,0.91,0.6,89,82,0.0031234,7
0.008304,0.86,3.3,0.87,0.53,89,66,0.0096977,5
0.0040077,0.26,3.1,0.26,0.67,78,82,0.00044491,64
0.0061459,0.89,15.7,0.96,0.73,100,84,0.00058118,38
0.0026866,0.97,24.7,0.99,0.73,78,84,0.00088179,10
0.038478,0.78,3.5,0.79,0.73,78,84,0.0030813,5
0.0097957,0.43,4.4,0.43,0.73,89,75,0.001488,1
0.0042752,0.57,10.2,0.59,0.53,89,71,0.0053038,88
0.0078117,0.72,1.4,0.72,0.8,100,83,0.00023448,2
0.0089379,0.93,12.2,0.98,0.73,100,84,0.00078159,42
0.074961,0.87,1.2,0.96,0.67,78,72,0.0028057,40
0.01137,0.73,2,0.73,0.58,100,72,0.0001002,97
0.0070043,0.88,9,0.96,0.83,78,91,0.00070143,7
0.004507,0.9,23.9,0.97,0.73,78,80,0.00090183,9
0.0087032,0.71,1.9,0.72,0.73,89,75,0.0006393,66
0.015888,0.26,4.4,0.26,0.53,100,66,0.0033007,32
0.0024388,0.39,1.7,0.4,0.8,78,78,0.0001002,63
0.0097237,0.78,5.9,0.78,0.73,89,88,0.014054,92
0.0070011,0.85,7.7,0.86,0.53,89,66,0.0053328,12
0.011754,0.86,8.1,0.95,0.6,78,74,7.7157e-005,61
0.0033364,0.86,17.9,0.86,0.73,89,84,0.00030061,8
0.0093769,0.89,12.3,0.96,0.73,100,84,0.00092188,35
0.0065264,0.91,3.9,0.97,0.73,100,84,0.0033468,4
0.062132,1,8.8,1,0.73,100,84,0.00040082,2
0.0070415,0.86,1.2,0.95,0.73,100,84,0.0011022,37
0.015592,0.78,5.5,0.78,0.67,89,72,0.0026053,7
0.008496,0.86,4.4,0.86,0.53,89,66,0.0097669,4
0.0068249,0.97,2.1,0.99,0.73,100,84,0.00074151,32
0.0032076,0.99,19.3,1,0.73,78,62,0.0001002,94
0.029895,0.65,3.1,0.65,0.73,89,75,0.00048398,66
0.0057655,0.95,0.8,0.98,0.58,100,75,0.00060122,35
0.0097457,0.83,14.9,0.84,0.83,89,93,0.00060122,7
0.014529,0.48,0.8,0.48,0.67,89,72,0.033955,90
0.0069961,0.97,8.8,0.99,0.67,78,77,0.0037456,3
0.071419,0.71,1.1,0.72,0.67,78,77,0.18872,6
0.005941,0.57,1.2,0.59,0.67,89,72,0.011073,83
0.0076385,0.36,0.9,0.37,0.6,89,69,0.0013698,12
0.0043478,0.99,2.3,1,0.73,89,75,0.0098871,9
0.0091091,0.56,7,0.56,0.83,89,91,0.00070143,24
0.0033656,0.83,22.8,0.84,0.73,100,84,0.00040082,11
0.0052679,0.95,14.6,0.99,0.73,100,84,0.0023548,88
0.12314,0.92,1.1,0.92,0.8,89,83,0.38892,11
0.004001,0.9,3.8,0.97,0.6,78,74,0.00052407,93
0.0085896,0.7,2.5,0.7,0.73,89,80,0.0013528,95
0.0047485,0.78,9.1,0.78,0.73,89,84,0.00072648,93
0.020177,0.34,1.1,0.34,0.67,89,72,0.023723,87
0.003512,0.87,24.2,0.95,0.67,89,82,0.00020041,7
0.014355,0.89,4.1,0.96,0.73,100,80,0.00045092,9
0.030466,0.83,12.8,0.84,0.73,89,75,0.00050102,11
0.0098188,0.78,3.6,0.79,0.73,78,80,0.0081165,8
0.011215,0.98,2.1,1,0.73,100,84,0.00062126,39
0.014926,1,13.9,1,0.73,100,80,0.0001002,3
0.0092502,0.32,1,0.32,0.6,89,69,0.022546,94
0.0079165,0.95,19.1,0.98,0.78,89,89,0.00045092,2
0.013598,0.4,3.6,0.4,0.78,78,89,0.0016153,6
